text,Nama Paslon
"GIBRAN MAU MENAIKKAN PAJAK UTK PENGUSAHA, APAKAH YG NANGGUNG BEBAN KENAIKAN PAJAK ITU PENGUSAHA ???? JELAS TIDAK !!!! YG NANGGUNG PASTI RAKYAT KECIL !!! KRN YG NAMA NYA PENGUSAHA ITU PASTI TIDAK MAU RUGI....UJUNG2 NYA BARANG PRODUKSI ATAU YG MEREKA JUAL PASTI DI NAIK KAN, UJUNG2 NYA RAKYAT JUGA YG NANGGUNG, JIKA BEGINI, SAYA TIDAK AKAN MILIH GIBRAN !!!",Gibran Rakabuming
Jawaban Gibran selalu menjadi bahan contekan muhaimin dan mahfud ðŸ˜œ,Gibran Rakabuming
"Saya liat pendukung prabowo gibran di komen ini agak aneh ya, seperti nya akun nya ng bisa di pertanggung jawabkan, akun nya agak aneh",Gibran Rakabuming
Pengalaman mas gibran sebagai walikota terlihat banget di sini...bicara dengan data dan action ..bukan sekedar wacana saja,Gibran Rakabuming
"mewek di ending , gibran beneran mewakili suara pemuda sih , yok semangat , panjang lebar dia ngomong yg gw tangkep cuma &quot; ini tuh era pemuda &quot; masa depan bangsa ini ditangan pemuda nya .",Gibran Rakabuming
Gibran josss,Gibran Rakabuming
Luat biasa mas gibran.....<br>Mana nih yg bilang anak ingusan yg bilang mas gibran gk bakalan bisa debat....malah sebaliknyaðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Gibran Rakabuming
Tetep prabowo gibran,Gibran Rakabuming
"Gibran anak muda berbakat, cerdas bisa membaca kebutuhan masyarakat kedepannya,",Gibran Rakabuming
"kemaren ada isu debat cawapres di hapus, terus mas gibran di goreng habis2an sama pendukung paslon lain, hahahaha skrng di buktikan sama dia dong, mantap mas gibranâ¤",Gibran Rakabuming
Prabowo gibran.....udh titik,Gibran Rakabuming
Semangat mas gibrannnn... Anak muda pilih anak muda...<br><br>Orangtua mmng banyak benar tpi blm pasti benar<br>Anak muda mmng banyak salah tpi blm tentu salah,Gibran Rakabuming
Prabowo gibran gas terus,Gibran Rakabuming
jawaban Gibran utk masah investasi is the best,Gibran Rakabuming
Prabowo gibran ok...<br>Ganjar mahfud no problem...<br><br>Yang penting jangan anis dan imin... Karena mereka duo penghianat.,Gibran Rakabuming
GIBRAN â¤ï¸,Gibran Rakabuming
Yes prabowo gibran sukses,Gibran Rakabuming
mantap gibran,Gibran Rakabuming
"Jadi banget Mas Gibran, sopan santun nya didikan Pak Jokowi, gagah tegas nya didikan Pak Prabowo, gokil emang, All ini prabowo gibran pokok nya ðŸ˜Ž",Gibran Rakabuming
pak mahfud emang lbh tau kondisi indonesia...cuman salah gabung partai...jadinya saya pilih mas gibran saja....anak muda yg mau belajar dan kreatifðŸŽ‰,Gibran Rakabuming
Kok gibran klo ngomong mimik wajahnya kayak jokowi,Gibran Rakabuming
gas terus mas gibran All In Pragib,Gibran Rakabuming
Gibran alafyu ðŸŽ‰â¤ðŸ˜‚,Gibran Rakabuming
"Lebih suka debat ini,, lbih terarah untuk indonesa ,, beda sama debat kemaren lebih ke menjatuh kan ,,, saya ttp dukung prabowo gibran,, smga terpilih di pemilu yg akan datang",Gibran Rakabuming
Gibran kurang  paham mengenai perpajakan,Gibran Rakabuming
Disini gibran terlihat bngt gk terlalu nyambungðŸ˜… makin jelas aja kedinasti annyaðŸ˜‚,Gibran Rakabuming
walau saya cuma usaha rumahan tapi saya salut mas gibran pasti bisa memajukan rakyan yg usaha kecil kecilan menjadi pengusaha yg besar sukses mas gribran â¤,Gibran Rakabuming
Yah kaga nyambung  gibran... Amin ja1,Gibran Rakabuming
Bener pk md mana ad investor asing masuk bohong gibran niðŸ˜‚,Gibran Rakabuming
Gibran berasa jokowi yg lebih mudaaðŸ˜‚ðŸ˜‚ðŸ˜‚,Gibran Rakabuming
"Gibran luar biasa, cara bicaranya persis PK Jokowi, sy sekarang lebih mantap untuk calon no 2,âœŒï¸âœŒï¸âœŒï¸, sehat terus PK Gibran dn PK prabowoâ¤â¤â¤",Gibran Rakabuming
"Gibran blunder ,,dikuliti prof Mahfud MDðŸ˜…",Gibran Rakabuming
cuma jawaban Gibran yg memberikan solusi terhadap ekonomi digital,Gibran Rakabuming
Prabowo Gibran Menang 1 putaran!!!,Gibran Rakabuming
"Betul kt mas Gibran dia penurunan dr bapk nya di turunkan pd anak nya 19 jt lapangan kerja bpk nya aja yg hanya 1000 lapangan kerja aja ngibul, yg di turunkan ngibul nya salam perubahan.",Gibran Rakabuming
BPK Mafud MD Mas Gibran .keduanya cerdas .,Gibran Rakabuming
Saya sangat puas penampilan Mas Gibran sy senang saya sukaâ¤,Gibran Rakabuming
Ingat program ganjar mahfud yaitu 21  ada yg tdk panca selain yitu hanya mesjid yg diprogramksn agam lain tdk disentu makanya yg akan memilih perlu belajar jgn krn prop yg dipilih lebih bagus prabowo gibran orgnya panca selain betul tdk membedakan agama mohon dukung prabowo,Gibran Rakabuming
prabowo gibran â¤â¤â¤â¤,Gibran Rakabuming
Jawaban nya cerdas lugas benar mas Gibran semoga sukses,Gibran Rakabuming
Pokonya sy lg tergibran Gibran ..anak umur masih muda banget tp kecerdasan di atas rata&quot;â¤â¤â¤,Gibran Rakabuming
Mas gibran ingsa allh mnang si orang ramah kya bapanya,Gibran Rakabuming
Prabowo - Gibran satuputaran yesâ¤,Gibran Rakabuming
"Mas gibran mantap nihh ,,",Gibran Rakabuming
"Mendengar visi misi Cawapres no 2...tentang pengangguran dan lapangan kerja, apa bener bisa atasi dengan apa yg disampaikan? Saya butuh eksekutor yang nyata. Bukan hanya bicara dan retorika. Monggo mas Gibran dibuktikan.",Gibran Rakabuming
Prabowo gibran menang satu putaran,Gibran Rakabuming
"Jebule jos ya Gibran,..gak kalah Karo bapak,e....mantaaap,..",Gibran Rakabuming
Gibran,Gibran Rakabuming
Prabowo Gibran yessssss,Gibran Rakabuming
"waktu nya bersih2 dan pemimpin yang tidak bisa di atur hanya pak prabowo dan mas gibran bisa mengurusi urusan sdm,digitalisasi dan lain lain.... all in prabowo gibran",Gibran Rakabuming
Prabowo Gibran â¤â¤â¤â¤â¤,Gibran Rakabuming
"Salut pembawaan gibran, umur cuma angka, pembawaan ga gugup didpn senior.. gasss 2",Gibran Rakabuming
"Gibran.... : Tenang, pintar, dan penyabar.... Mudah2an dgn kpmimpinan prabowo-gibran indonesia mnjdi lbih baik.",Gibran Rakabuming
Monggo silahkan comen yg bilang mas gibran blimbing sayur monggo,Gibran Rakabuming
"setalh debat pertma masih mikir antra 2 dan 3,setelh debat kedua sepetinya sya prabowo gibran â¤",Gibran Rakabuming
ASLI... GIBRAN KEREN,Gibran Rakabuming
Mantap p gibran,Gibran Rakabuming
Mas GIBRAN tokoh muda yang terbaik.  Setelah  mendengar juga melihat debat malam ini.  Bagaimana komentar B.E M.   MAHASISWA YANG MENANTANG. DEBAT. MAS GIBRAN.   TEMPO HARI ITU.   Bagi kami.  mas GIBRAN   diam bukan tak mampu tapi BUKTINYA. BISA DAN MAMPU UNTUK BERDEBAT  BUKAN....<br>  BANYAK BEKERJA ITULAH TUJUAN PASLON NO 2 .,Gibran Rakabuming
"Yg penting, pilih Prabowo Gibran...mantap yuk semua...jgn LP satu ini. .",Gibran Rakabuming
Usir semua cin a komunitas. Yg se enak nya saja mengendalikan siapa pun. Gibran ngk sadar kalo dia positif memakai........ Minyak rambut.,Gibran Rakabuming
Mas Gibran donk..debat tnpa mnjatuhkan,Gibran Rakabuming
Ga menyangkah mas gibran benar2 luar biasa semangat terus mas gibran aq yakin kamu pasti menang ðŸ†ðŸ†ðŸ†,Gibran Rakabuming
"Suara dari rakyat jelata, RJ ayo seluruh rakyat kecil mari kita dukung pasangan prabowo gibran, slm Indonesia maju.",Gibran Rakabuming
hahahaha....akhirnya si Imin dislepet sam si Samsul...mantap mas Gibran...,Gibran Rakabuming
Apa kabar penghujat gibran??,Gibran Rakabuming
"Yg suka menghina memfitnah gibran, mending lu introspeksi diri sonoðŸ˜‚",Gibran Rakabuming
Mantap Mas Gibran....mantap.â¤â¤â¤ðŸ˜Š,Gibran Rakabuming
"kenapa bnyak kebakaran jenggot ama gibran,,,kalau merasa lebih baik jangan minder",Gibran Rakabuming
Gibran pintere Arep naik no pajak ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Gibran Rakabuming
"maksudnya gibran peningkatan, itu bukan meningkatkan persentase nilai pajaknya, tp perluasan usaha shg persentase penerimaan pajak negara jg meningkat",Gibran Rakabuming
Mas Gibran luar biasa...,Gibran Rakabuming
Mas Gibran Jokowi upgrade level tertinggiðŸŽ‰ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
"Samsul blimbing sayur mulaienghayal, sekarang tanaman tebunya banyak menghilang dan pabrik gula banyak yang bangkrut ðŸ˜‚ðŸ˜‚",Gibran Rakabuming
semua materi dan pertanyaan udah dibocorkan KPU ke gibran,Gibran Rakabuming
"aku kaget,, sama mas gibran,, tak ku sangka se hebat itu",Gibran Rakabuming
Gibran keren ðŸ˜‚ dia bisa jawab sanggahan dg cerdas. Pendiem emng beda. Sekali ngomong das des,Gibran Rakabuming
Gibran kejammmm..... kenapa sih harus double check mate ke dua paslon ? ðŸ˜„ðŸ¤£ðŸ˜‚,Gibran Rakabuming
Sukses utk mas gibranâ¤,Gibran Rakabuming
"Mahfud pling mantap pokokÂ¥ dech,trus Muhaimin yg terakhir gibran  jelas skli  hapalanÂ¥ , anak sekolah mau ujian semester ni yeeee.",Gibran Rakabuming
Gibran ðŸ‘,Gibran Rakabuming
Mslh korupsi akan lemah di lingkaran Prabowo dan Gibran  maupun pa Anis dan Amin.,Gibran Rakabuming
"Mas gibran,, memang jos",Gibran Rakabuming
Gibran Cerdas dan tetap Santun...Rendah hati...Gibran lebih Menguasai Pertanyaan...ðŸ‘ðŸ‘ðŸ‘,Gibran Rakabuming
Gibran sama pak mahfud â¤,Gibran Rakabuming
Nor 2 akan mendunia<br>Mas Gibran gojob<br>Kami mahato siap pilih pak probowo dan masgibran ðŸ‘ðŸ‘ðŸ‘ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨,Gibran Rakabuming
Mas gibran joooss âœŒï¸âœŒï¸,Gibran Rakabuming
Saya dari Aceh Singkil tetep untuk perabowo Gibran âœŒï¸,Gibran Rakabuming
"AYo anak muda di seluruh Indonesia dukung prabowo gibran, kalian pasti lebih tahu bagaimana menilai mereka, dri jawaban jawaban mereka",Gibran Rakabuming
Yes yes mantul bravo untuk mas gibran is the best ðŸ’ªðŸ’ªâ™¥ï¸â™¥ï¸,Gibran Rakabuming
All in prabowo gibran,Gibran Rakabuming
Mas Gibran selalu love love,Gibran Rakabuming
"Kemarin saya berfikiran kemarin gibran pasti dikuliti sama muhaimin sama Mahfud ternyata orang dua itu malah biasa&quot; saja, gibran joss",Gibran Rakabuming
Mas Gibran yes mantul âœŒï¸ðŸ’ªâ™¥ï¸ Indonesia mas Indonesia maju Indonesia hebat bravo is the best sukses selalu menuju RI satu dan RI dua bersama mas Prabowo Subianto â¤â¤â¤â¤â¤ semoga lancar selalu,Gibran Rakabuming
gak ragu lagi pilih prabowo gibran,Gibran Rakabuming
Prabowo - Gibran...<br>Mas Gibran mengusai debat ðŸŽ‰ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
"Mas gibran mantap,mematahkan semua prediksi orang2 yang nyinyir terhadap beliau..attitude nya jg sangat bagus ketika berdebat sama senior2 nya.  Prabowo-gibran I â¤ full",Gibran Rakabuming
"Mas Gibran betul2 fotocopyan Pak JokowiðŸ˜Š, Cara berbicara dan juga bahasa, semoga bisa membawa Indonesia betul2 menjadi Indonesia Emas nantinya",Gibran Rakabuming
Kualitas opening cawapres GIBRAN diatas rata2 dan tepat waktu.,Gibran Rakabuming
"Sy blg apa jgn meremehkan kemampuan ank ingusan krna kecerdasan ank ingusan yg terbaik cepat,lugas,singkat dan padat hidup no 2 mas Gibran â¤",Gibran Rakabuming
"Diluar dugaan mas Gibran uapik bgt dalam memberikan pertanyaan kepada Paslon lain,dan menjawab pertanyaan dengan mantul juga..muntap mas Gibran..",Gibran Rakabuming
Kok bisa Gibran secerdas itu kok awalnya sya sllu rendahkan dia menggapa dia tidak mampu sok jadi cawapres. Tetapi nyatanya om Indro katakan Konfor Gas âœŒï¸âœŒï¸,Gibran Rakabuming
hanya Gibran yang berkualitas,Gibran Rakabuming
Semangat mas gibran..keren,Gibran Rakabuming
Gibran emang top...sy seneng lanjutkan untuk meneruskan..,Gibran Rakabuming
Mas gibran masyaALLAH luar biasa,Gibran Rakabuming
"Cara gibran menyerang lawan 100% mirip dengan yg jokowi lakukan dlu. Saya sudah menebak ini dan betul digunakan ðŸ˜‚<br>Dulu jokowi nany unicorn ke pak prabowo, dan prabowo bingung yg dimaksud. Skrg gibran nanga SGIE ke cak imin, dan cak imin juga bingung ðŸ˜‚<br>Emg udh ketebak cara mainnya ðŸ˜‚",Gibran Rakabuming
Prabowo gibran âœŒâ­,Gibran Rakabuming
Mas Gibran terbaikâ¤,Gibran Rakabuming
gibran jos,Gibran Rakabuming
gibran gibran gibranâ¤,Gibran Rakabuming
Gibran harusnya d posisi capres kemarin.. keren,Gibran Rakabuming
Mantap pk gibran,Gibran Rakabuming
Gibran tuh gk menyangga pndapat2 yg lain malah menambahkan dengan pemikiran yg cerdas,Gibran Rakabuming
Mantap Pak Prabowo Gibran,Gibran Rakabuming
"Luar biasa,,,, mas gibran",Gibran Rakabuming
Gibran tahu aturan dan bisa nahan emosi.. keren banget,Gibran Rakabuming
Mas Gibran luar biasa..semakin yakin PRAGIB,Gibran Rakabuming
ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­<br>Saya sebenarnya gk ingin ada debat cawapres karna saya takut Gibran gk bisa jawab karna Lawan-lawan Nya udah Pada Master terutama MD<br>Ternyata di Luar perkiraan saya Gibran Pintarnya Luar biasa<br>Maju Prabowo-Gibran Saya akan terus-menerus menyuarakan kepada Masyarakat Agar Prabowo-Gibran menang,Gibran Rakabuming
Luar biasa mas Gibran..mantaf,Gibran Rakabuming
"Di anggap sepele,, <br>Tp dia mampu membungkam mulut2 pembencinya.. Sukses selalu mas gibran",Gibran Rakabuming
Gibran keren,Gibran Rakabuming
GAS PRABOWO - GIBRAN ðŸ˜Ž,Gibran Rakabuming
"Kok gibran kyak jokowi kita ingin kita ingin dan kedepan, ini kadang hanya angan2 aja",Gibran Rakabuming
Insya Alloh Gibran lebih maju dan cerdas untuk Indonesia maju,Gibran Rakabuming
Narasi Pak Mahfud dan Gibran 1 frekuensiðŸ˜ŠðŸ˜Š,Gibran Rakabuming
Bismillah.okebangat.bpkgibran.bondowoso.punya,Gibran Rakabuming
âœŒðŸ¼âœŒðŸ¼âœŒðŸ¼PRABOWO-GIBRAN JOSSS,Gibran Rakabuming
Duuhh ..keerreen ..mas gibran ..semula saya agak ragu nonton debat jarna saya berfikir pasti mas gibran kebingungan dan plonga plongo bila menjawab smua pertayaan cawapres 1 dan 3. Ehh ..ternyata di luar dugaan mas gibran tampil mengejutkan smua pemaparN nya tegas lugas dan mudah di mengerti oleh awam. Sehar slalu mas gibran insya allah prabowo gibran menang 1 putaran.,Gibran Rakabuming
Mas gibran cara menjelaskanya lebih bisa di pahami...dan di mengerti....seperti bapaknyaðŸŽ‰ðŸŽ‰ðŸŽ‰prabowo gibran isya allah menang 2024â¤â¤,Gibran Rakabuming
Mas gibran ðŸ˜Š,Gibran Rakabuming
Gibran the bestâ¤,Gibran Rakabuming
Gibran terlalu OP,Gibran Rakabuming
Bener smart boy mas gibran ðŸ¥°,Gibran Rakabuming
Mas gibran......bravoooo.....,Gibran Rakabuming
GibranðŸ™â¤ï¸ðŸ™,Gibran Rakabuming
"Si samsul bicara soal hukum ke pakarnya, sok ngajari pula dan nyenyelðŸ˜…",Gibran Rakabuming
GIBRAN:AKU BUKAN ANAK KECIL PAMAN ðŸ˜‚ðŸ˜‚ðŸ˜‚..KENA SKAK MAT DUA PASLON LAINNYA,Gibran Rakabuming
Pantas pak prabowo pilih anak muda mas gibran walaupun pendiam ternyata jenius dan pemikir yang membangun,Gibran Rakabuming
"Pak Mahfud hebat, tapi Gibran luar biasa, Muhaimin apa yg bisa dilakukan dlm rangka pendapatan negara terganjal oleh Anis kebijakannya tdk rasional....",Gibran Rakabuming
"Mantapppp,,, Cawapres GIBRAN sudah terbukti.bahkan senior seperti pak Mahfud Sama muhaimin tidak bisa jawab.cara dri omongan aja GIRBRAN sudah terbukti jadi yang terbaik.lanjutkannnn PRABOWO-GIBRAN RI 1 2024",Gibran Rakabuming
"Pak de Jokowi lihatlah anakmu , sekarang bukan lagi anakmu saja tapi anak orang Indonesia seperti halnya pakde Jokowi bukan bapak Gibran lagi tapi bapak rakyat Indonesia ... <br><br>Salam 2 jari pasangan Gemoy",Gibran Rakabuming
Gibran: aku bukan anak kecil paman ðŸ˜‚,Gibran Rakabuming
"keren gibran tanpa text cerdasssss langsung jossssss dan ngerti kondisi indonesia saat ini,dan gibran jd gubernur solo pun solo maju sangat pesat,dan bukan omong doang kek cak iminðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜… halu si imin",Gibran Rakabuming
"Tetap semangat mas Gibran, banyak orang yang nyinyir biarkan sj fokus kerja untuk Indonesia majuâ¤â¤â¤",Gibran Rakabuming
Mas Gibran hebattt..lajut mass oktimisss,Gibran Rakabuming
"Lha mas gibran jd walikota itu kan krn dulu mendukung pdip dn dpt tiket dr pdip, knp skrg berubah mendukung p prabowo &amp; golkar?..",Gibran Rakabuming
"Yang  ditunggu2 sebelum debat adalah apakah mas Gibran bisa bicara ato tidak. Publik penasaran. Saat mas Gibran mampu utk itu,  orang terpukau meski substansi atau sebagian isi bicaranya tidak nyambung dan terlalu normatif. Jadi intinya publik hanya ingin hilangkan rasa penasaran shg tidak fokus pada substansi bicaranya.",Gibran Rakabuming
Gibrannnnnnnnnn terbaik,Gibran Rakabuming
"â¤â¤â¤ yang nyinyirin gibran saat ini pasti lagi mati kutu menanggung malu... ternyata gibran cerdas, memahami materi dan mampu memberi solusi. Kiranya februari prabowo gibran menang pas pemilu,amin",Gibran Rakabuming
Gibran mirip karakter tobi di anime naruto...berpura2 tolol tp tryata dalang dibalik organisasi akatsuki,Gibran Rakabuming
Prabowo Gibran Menang 1 putaran!!,Gibran Rakabuming
Mas Gibran yes dan oke,Gibran Rakabuming
Mantap mas gibran jawabannya berisi semuaâ¤,Gibran Rakabuming
Mas Gibran tetap semangat<br>Mas Gibran selalu menunjukkan yg kreativitas yg terbaik utk seluruh rakyat indonesia sejak mas  Gibran jadi wali kota solo<br>ðŸ‘ðŸ‘â¤ðŸ™,Gibran Rakabuming
Prabowo Gibran Menang 1 putaran!!,Gibran Rakabuming
Gibran is the best,Gibran Rakabuming
"Pak mafud luar biasa, bicara dan menjawab bahkan menanggapi sangat jelas, dan mudah dipahami, benar2 prof, beda dgn gibran seperti mahasiswa tingkat dasar",Gibran Rakabuming
Pokone hidup prabowo mas gibran ðŸ‘ðŸ‘ðŸ‘,Gibran Rakabuming
Gibran ternyata jawabannya lebih bagus dan terarah banding cak imin. Paslon 2 dan 3 mantep wapresnya,Gibran Rakabuming
Disini kelihatan mana yg lebih menguasai lapangan gagasan Gibran buat kagetðŸŽ‰ yang dikira cupu ketika berdebat rupanya jadi penguasa panggung cak imin dan mahfud mati kutu karena tidak mampu menjawabðŸ˜‚ðŸ˜‚,Gibran Rakabuming
Muantap gibran sangat teknikal ngomongnya nggk cuma retoris di debat capres ini,Gibran Rakabuming
Cuma mas gibran yg masuk di otak gua ðŸ˜¢,Gibran Rakabuming
"Diam gibran selama isi emas, ketika bicara brilian...",Gibran Rakabuming
All in prabowo gibran 1 putaran,Gibran Rakabuming
Cak imin keok sama Gibran go 02,Gibran Rakabuming
Lelang kabut  prof Mahmud manjawab pertanyaan gibran,Gibran Rakabuming
"Mas Gibran pokoknya Joss,,mantap dan cara bicaranya tegas sekaliðŸŽ‰",Gibran Rakabuming
"Pilihan saya prabowo dan gibran tidak salah,,,nyata biar wakil muda,,jawaban memang sesuai pertanyaan dan memang susai realita kita,,,hebatðŸ˜ŠðŸ˜ŠðŸ˜Š",Gibran Rakabuming
"Tidak d sangka ,mas Gibran beri kejutan ðŸ”¥",Gibran Rakabuming
Serius nnya kenapa gibran pake double mic??? Kl gak fungsi kenapa ttp dipakai. Apa wireless headsetnya utk bisikanðŸ˜‚,Gibran Rakabuming
Ternyata   jagonya   debat  cuma   gibran  . Ternyata  memang   sdh   saatnya  indonesia   dipimpin   anak  muda- muda .,Gibran Rakabuming
MEMANG BEDA . GIBRAN BICARA APA YG SUDAH DILAKUKAN SBG KEPALA DAERAH DAN YG DITERUSKAN JIKA TERPILIH  . SEDANGKAN CAK IMIN DAN MAHFUD  SEMUA YG DISAMPAIKAN HANYA BERUPA WACANA / CITA2.SAJA.  ITU BEDANYA,Gibran Rakabuming
Solid soolid sooolid<br>Tetap prabowo gibranðŸ’ªðŸ‡®ðŸ‡©ðŸ¤²ðŸ»ðŸ‘ðŸ»â¤ï¸,Gibran Rakabuming
GIBRAN TOP âœŒï¸,Gibran Rakabuming
Pendukung gibran yg nongol ni ðŸ˜‚ lain di tanya lain jwbannya hadeeee pendukung pastinya walau salah tetap di junjung tiinggi bebas si silahkan aja,Gibran Rakabuming
Prabowo Gibran Menang 1 putaran!!,Gibran Rakabuming
Jawaban2 Gibran tidak nyambung dengan pertanyaan panelis. Bicara hanya itu2 saja,Gibran Rakabuming
Jujur gibran paling masuk akal jawaban dan tanggapannya,Gibran Rakabuming
Gibran gas terus â¤,Gibran Rakabuming
"Banyak manusia indonesia berotak bebal ya, kyknya kurang sengsara dengan 10thun jokowi, sehingga mau nambah lagi dengan 5 tahunnya prabowo dan gibran neraka bumi",Gibran Rakabuming
